name,age,salary,monthly_expenses,savings,investments,debt,assets,financial_goal,risk_appetite
Ethan Sethi,36,721000.0,21800.0,542000.0,2140000.0,427000.0,3129000.0,9710000.0,aggressive
Zinal Edwin,41,1015000.0,29600.0,691000.0,30000.0,1131000.0,2132000.0,1464000.0,conservative
Aarush Mammen,40,897000.0,59200.0,1272000.0,694000.0,533000.0,665000.0,3236000.0,moderate
Aachal Zachariah,38,1491000.0,88800.0,146000.0,3511000.0,402000.0,5595000.0,13449000.0,conservative
Eta Raman,31,876000.0,60500.0,1250000.0,1928000.0,559000.0,641000.0,9998000.0,moderate
Raghav Khurana,24,410000.0,17000.0,160000.0,903000.0,4000.0,175000.0,2068000.0,moderate
Eesha Wable,23,256000.0,15900.0,67000.0,755000.0,86000.0,472000.0,1827000.0,aggressive
Kavya Khanna,25,304000.0,19000.0,342000.0,87000.0,220000.0,1212000.0,1443000.0,moderate
Keya Dey,48,2414000.0,156600.0,1950000.0,4889000.0,206000.0,11482000.0,12368000.0,moderate
Max Goel,51,923000.0,53500.0,1245000.0,1775000.0,504000.0,3037000.0,9986000.0,moderate
Siddharth Bora,38,895000.0,31300.0,749000.0,552000.0,643000.0,4005000.0,3443000.0,moderate
Irya Rege,24,420000.0,24200.0,329000.0,268000.0,114000.0,1194000.0,2145000.0,moderate
Krisha Yogi,37,740000.0,40200.0,258000.0,1443000.0,193000.0,704000.0,5286000.0,aggressive
Ronith Manda,59,1123000.0,48400.0,1603000.0,2205000.0,901000.0,3173000.0,15061000.0,moderate
Diya Solanki,31,467000.0,17700.0,473000.0,841000.0,546000.0,1719000.0,4787000.0,moderate
Logan Datta,40,768000.0,50700.0,708000.0,1064000.0,283000.0,288000.0,4181000.0,conservative
Anamika Salvi,42,780000.0,27400.0,933000.0,1608000.0,194000.0,1637000.0,6871000.0,moderate
Rohan Prabhu,34,1146000.0,53600.0,226000.0,1107000.0,1353000.0,483000.0,5130000.0,moderate
Falak Saran,38,857000.0,47200.0,1119000.0,606000.0,858000.0,1700000.0,3244000.0,aggressive
Kevin Iyer,39,745000.0,51900.0,578000.0,1331000.0,837000.0,2096000.0,4854000.0,moderate
Gagan Anand,40,965000.0,55100.0,1171000.0,1787000.0,53000.0,3463000.0,8699000.0,moderate
Ryan Rajan,49,1573000.0,65900.0,1704000.0,3833000.0,1762000.0,2795000.0,13167000.0,conservative
Yashawini Rana,44,948000.0,30000.0,668000.0,1183000.0,954000.0,580000.0,3212000.0,moderate
Nitesh Murthy,24,507000.0,21500.0,591000.0,1162000.0,182000.0,1255000.0,3534000.0,moderate
Neha Dhillon,22,192000.0,7900.0,210000.0,529000.0,144000.0,124000.0,1908000.0,moderate
Hemani Sarna,37,1243000.0,78700.0,69000.0,1587000.0,257000.0,601000.0,6095000.0,conservative
Eshana Gera,56,1485000.0,66600.0,1601000.0,2417000.0,744000.0,5438000.0,11773000.0,moderate
Devansh Balasubramanian,23,329000.0,10900.0,259000.0,898000.0,238000.0,1001000.0,2599000.0,moderate
Anika Banerjee,24,290000.0,19000.0,367000.0,261000.0,38000.0,769000.0,1206000.0,moderate
Adya Seshadri,47,765000.0,22900.0,936000.0,1658000.0,887000.0,641000.0,7901000.0,moderate
Ekapad Dhawan,39,499000.0,14600.0,148000.0,864000.0,556000.0,2296000.0,1975000.0,aggressive
Yatin Ganesan,30,444000.0,21700.0,36000.0,551000.0,462000.0,1910000.0,984000.0,conservative
Simon Bhat,29,669000.0,21400.0,224000.0,1734000.0,103000.0,2819000.0,3099000.0,conservative
Sneha Gara,47,839000.0,30700.0,944000.0,394000.0,674000.0,274000.0,4341000.0,moderate
Bina Gill,41,561000.0,39400.0,737000.0,60000.0,599000.0,203000.0,2962000.0,moderate
Gabriel Sama,46,829000.0,53300.0,884000.0,515000.0,137000.0,1954000.0,3953000.0,moderate
Quincy Mistry,32,568000.0,34600.0,704000.0,1493000.0,441000.0,819000.0,4829000.0,aggressive
Matthew Dixit,42,886000.0,50600.0,799000.0,913000.0,217000.0,1489000.0,3443000.0,moderate
Saanvi Oak,54,1357000.0,42300.0,1065000.0,2784000.0,1123000.0,4815000.0,8433000.0,aggressive
Mohammed Naik,34,1033000.0,66100.0,1505000.0,715000.0,803000.0,4831000.0,5024000.0,moderate
Indrajit Kaur,37,1277000.0,62300.0,213000.0,1881000.0,1336000.0,3852000.0,6303000.0,conservative
Nihal Ray,28,1029000.0,34200.0,680000.0,1614000.0,600000.0,148000.0,8737000.0,aggressive
Hredhaan Shukla,46,646000.0,26900.0,293000.0,476000.0,588000.0,130000.0,1584000.0,conservative
Hemani Parmar,23,248000.0,12400.0,56000.0,288000.0,57000.0,287000.0,825000.0,conservative
Nachiket Rajan,31,785000.0,23300.0,729000.0,616000.0,605000.0,35000.0,4017000.0,moderate
Jyoti Dugar,49,1062000.0,42100.0,458000.0,321000.0,1117000.0,736000.0,2031000.0,moderate
Kala Kulkarni,22,405000.0,17500.0,292000.0,524000.0,351000.0,108000.0,1462000.0,moderate
Manya Din,59,1715000.0,83200.0,425000.0,2900000.0,1808000.0,2380000.0,6289000.0,moderate
Jairaj Ranganathan,37,1434000.0,41900.0,883000.0,387000.0,1084000.0,327000.0,3742000.0,conservative
Sarthak Arya,37,1188000.0,62600.0,404000.0,1276000.0,786000.0,5413000.0,5076000.0,aggressive
Pavani Shankar,42,1450000.0,54200.0,1958000.0,2013000.0,1592000.0,3793000.0,11799000.0,moderate
Ojas Krishnamurthy,46,987000.0,53300.0,797000.0,2761000.0,383000.0,4253000.0,12588000.0,conservative
Timothy Nagi,39,865000.0,33800.0,1046000.0,1584000.0,777000.0,2935000.0,5210000.0,aggressive
Andrew Chad,55,1308000.0,60100.0,987000.0,3697000.0,1088000.0,3011000.0,12306000.0,aggressive
Ekani Samra,58,921000.0,50800.0,103000.0,1449000.0,900000.0,2144000.0,4134000.0,moderate
Ikshita Varma,29,912000.0,51500.0,964000.0,2198000.0,545000.0,3286000.0,6444000.0,moderate
Chakrika Kurian,48,1571000.0,47800.0,187000.0,454000.0,931000.0,2520000.0,2099000.0,conservative
Bhavya Gupta,33,607000.0,31200.0,378000.0,1028000.0,25000.0,1612000.0,3207000.0,moderate
Wridesh Mander,59,2518000.0,159100.0,2123000.0,2666000.0,2814000.0,1478000.0,14595000.0,conservative
Zaid Randhawa,31,493000.0,18600.0,582000.0,1077000.0,229000.0,1935000.0,4236000.0,moderate
Mahika Chokshi,33,360000.0,18500.0,487000.0,948000.0,238000.0,591000.0,3014000.0,conservative
Arjun Suresh,49,1771000.0,84700.0,615000.0,3784000.0,421000.0,1582000.0,8874000.0,moderate
Bhavya Bajaj,51,841000.0,54300.0,851000.0,223000.0,622000.0,3115000.0,2932000.0,conservative
Darsh Bala,26,411000.0,19500.0,301000.0,766000.0,171000.0,192000.0,2242000.0,moderate
Samesh Khare,43,1112000.0,76200.0,1293000.0,2482000.0,781000.0,5293000.0,12024000.0,conservative
Chaman Grover,35,864000.0,48700.0,1221000.0,77000.0,762000.0,2978000.0,3949000.0,conservative
Ishita Pandey,45,1487000.0,78200.0,1224000.0,757000.0,1088000.0,5505000.0,6884000.0,moderate
Amol Naik,43,1268000.0,52400.0,591000.0,2588000.0,47000.0,520000.0,5827000.0,moderate
Akshay Thakkar,59,1934000.0,104500.0,2336000.0,1827000.0,1871000.0,5451000.0,15426000.0,moderate
Indali Bhatti,57,1156000.0,40000.0,941000.0,216000.0,778000.0,173000.0,3249000.0,moderate
Eiravati Gokhale,46,1264000.0,58800.0,1680000.0,3373000.0,362000.0,2068000.0,15806000.0,aggressive
Daksh Sane,47,694000.0,28500.0,604000.0,1982000.0,270000.0,2513000.0,10209000.0,aggressive
Ishwar Rajan,56,2574000.0,147000.0,3626000.0,2884000.0,2505000.0,2776000.0,18214000.0,conservative
Ishwar Seth,28,312000.0,19000.0,24000.0,929000.0,351000.0,1088000.0,3526000.0,aggressive
Mohammed Subramaniam,49,1103000.0,74800.0,1237000.0,2834000.0,1077000.0,3036000.0,9413000.0,aggressive
Tanmayi Tandon,51,829000.0,31900.0,458000.0,1382000.0,882000.0,3774000.0,6578000.0,conservative
Vincent Dash,26,341000.0,22500.0,348000.0,764000.0,200000.0,847000.0,4269000.0,aggressive
Yashawini Agrawal,55,1462000.0,94200.0,2071000.0,4106000.0,731000.0,2202000.0,12160000.0,aggressive
Yachana Dhaliwal,48,1006000.0,65500.0,1004000.0,2195000.0,988000.0,4401000.0,8784000.0,moderate
Gautam Dara,35,1127000.0,67600.0,1274000.0,1141000.0,534000.0,2693000.0,9027000.0,moderate
Isaac Bhardwaj,40,1007000.0,40600.0,281000.0,583000.0,853000.0,1450000.0,2066000.0,aggressive
Anusha Sheth,40,791000.0,52000.0,235000.0,1025000.0,582000.0,1644000.0,4083000.0,conservative
Benjamin Khare,56,1422000.0,77000.0,1253000.0,796000.0,261000.0,3149000.0,3594000.0,moderate
George Uppal,58,2391000.0,143500.0,1612000.0,154000.0,886000.0,2658000.0,3977000.0,aggressive
Ishita Rana,52,1856000.0,70000.0,392000.0,2539000.0,473000.0,7400000.0,9229000.0,moderate
Janya Murty,46,765000.0,27300.0,846000.0,756000.0,115000.0,3138000.0,4173000.0,conservative
Wridesh Gala,25,319000.0,13000.0,339000.0,91000.0,161000.0,710000.0,1353000.0,moderate
Rehaan Arora,56,1759000.0,88800.0,322000.0,4599000.0,419000.0,149000.0,14181000.0,aggressive
Parth Kaur,27,538000.0,25000.0,65000.0,198000.0,46000.0,277000.0,1006000.0,moderate
Jagvi Ratta,28,353000.0,23400.0,212000.0,668000.0,88000.0,899000.0,1584000.0,moderate
Ojas Yadav,24,481000.0,14300.0,465000.0,822000.0,357000.0,627000.0,3937000.0,conservative
Amrita Arya,58,1142000.0,37100.0,1537000.0,3354000.0,1108000.0,1889000.0,12913000.0,moderate
Vihaan Rattan,40,1468000.0,62700.0,998000.0,1118000.0,815000.0,3894000.0,8077000.0,conservative
Urvashi Ahluwalia,30,698000.0,25200.0,120000.0,493000.0,510000.0,2313000.0,2232000.0,aggressive
Nidhi Garde,25,273000.0,12600.0,346000.0,514000.0,213000.0,255000.0,1971000.0,moderate
Ansh Patel,37,686000.0,40500.0,159000.0,1149000.0,536000.0,2357000.0,4689000.0,moderate
Jonathan Yogi,49,1028000.0,72500.0,1001000.0,2504000.0,1217000.0,561000.0,10298000.0,aggressive
Unnati Oza,59,1687000.0,63400.0,1096000.0,876000.0,1233000.0,4764000.0,4391000.0,moderate
Raagini Bhandari,42,931000.0,37500.0,1274000.0,840000.0,610000.0,3119000.0,3654000.0,moderate
Warda Karpe,45,740000.0,45300.0,793000.0,11000.0,770000.0,1081000.0,1541000.0,moderate
Veda Peri,53,850000.0,34400.0,43000.0,1840000.0,633000.0,3555000.0,5785000.0,aggressive
Widisha Muni,56,1806000.0,105600.0,1066000.0,1763000.0,993000.0,7117000.0,7765000.0,aggressive
Nisha Varty,32,718000.0,38400.0,224000.0,509000.0,640000.0,3166000.0,1345000.0,moderate
Gauri Badal,59,1655000.0,107200.0,763000.0,3003000.0,445000.0,2828000.0,14062000.0,moderate
Gagan Pingle,41,1061000.0,32400.0,667000.0,801000.0,856000.0,4951000.0,4324000.0,moderate
Upma Butala,57,1228000.0,85900.0,1025000.0,209000.0,1131000.0,2973000.0,4830000.0,conservative
Vedant Barad,26,469000.0,32500.0,566000.0,332000.0,359000.0,730000.0,1965000.0,moderate
Falak Gera,25,985000.0,29600.0,173000.0,2511000.0,222000.0,3068000.0,5260000.0,conservative
Pranit Sankaran,55,2195000.0,109700.0,1514000.0,3920000.0,1357000.0,9698000.0,19999000.0,aggressive
Nisha Biswas,47,1062000.0,48700.0,1363000.0,1501000.0,1032000.0,4721000.0,9672000.0,conservative
Ira Seshadri,28,425000.0,16900.0,288000.0,627000.0,205000.0,516000.0,1857000.0,moderate
Vinaya Shankar,56,548000.0,38300.0,440000.0,1639000.0,610000.0,418000.0,4944000.0,aggressive
Hiral Sant,25,589000.0,21500.0,694000.0,56000.0,34000.0,1319000.0,1722000.0,moderate
Chatresh Sachdev,47,1547000.0,62100.0,1676000.0,748000.0,1235000.0,7260000.0,7908000.0,aggressive
Lakshit Magar,29,451000.0,13300.0,356000.0,1171000.0,126000.0,2176000.0,3113000.0,conservative
Chaitanya Deo,24,224000.0,11900.0,325000.0,359000.0,174000.0,309000.0,1158000.0,conservative
Watika Gara,52,901000.0,58600.0,92000.0,2690000.0,1026000.0,304000.0,9864000.0,conservative
Ansh Kar,54,1659000.0,91400.0,214000.0,3404000.0,1145000.0,5884000.0,5531000.0,aggressive
Chandran Yogi,26,426000.0,24000.0,285000.0,925000.0,223000.0,494000.0,3655000.0,moderate
Yashodhara Prashad,25,516000.0,16500.0,144000.0,897000.0,532000.0,545000.0,2365000.0,aggressive
Neelima Kadakia,45,1139000.0,67100.0,415000.0,59000.0,634000.0,4190000.0,1213000.0,conservative
Aashi Khatri,23,470000.0,21700.0,126000.0,1280000.0,318000.0,472000.0,2346000.0,conservative
Vinaya Vohra,50,1457000.0,71300.0,1536000.0,2286000.0,537000.0,5708000.0,7315000.0,moderate
Pooja Kari,56,1991000.0,106600.0,1316000.0,54000.0,1312000.0,9219000.0,3772000.0,conservative
Lohit Balasubramanian,50,616000.0,43000.0,776000.0,388000.0,529000.0,473000.0,2862000.0,moderate
Nandini Tank,30,377000.0,22700.0,156000.0,396000.0,230000.0,1031000.0,1450000.0,aggressive
Raghav Chaudhuri,29,480000.0,27700.0,458000.0,412000.0,121000.0,1680000.0,1316000.0,moderate
Aishani Datta,47,1714000.0,80800.0,616000.0,143000.0,40000.0,4586000.0,2899000.0,moderate
Jacob Baral,24,715000.0,21900.0,51000.0,601000.0,187000.0,3252000.0,1825000.0,conservative
Faras Dhar,42,944000.0,48700.0,990000.0,2538000.0,963000.0,320000.0,9130000.0,moderate
Umang Mani,39,723000.0,41000.0,189000.0,1277000.0,832000.0,3596000.0,5379000.0,moderate
Ishwar Pradhan,50,646000.0,37800.0,682000.0,634000.0,436000.0,1811000.0,2180000.0,moderate
Devika Mukherjee,29,737000.0,40200.0,775000.0,195000.0,733000.0,786000.0,2538000.0,moderate
Harini Goswami,50,1056000.0,44000.0,1076000.0,2380000.0,60000.0,3342000.0,10163000.0,aggressive
Libni Pall,48,3408000.0,130800.0,3096000.0,7344000.0,3491000.0,11324000.0,22901000.0,conservative
Fariq Deol,31,475000.0,15600.0,633000.0,3000.0,164000.0,12000.0,1367000.0,moderate
Priya Dyal,35,1577000.0,92200.0,252000.0,4700000.0,332000.0,6599000.0,9428000.0,conservative
Yamini Buch,24,481000.0,33500.0,674000.0,383000.0,160000.0,171000.0,3451000.0,moderate
Warjas Desai,39,624000.0,31900.0,91000.0,491000.0,373000.0,670000.0,1846000.0,conservative
David Rao,31,667000.0,38200.0,512000.0,602000.0,470000.0,1988000.0,2811000.0,moderate
Farhan Kala,26,576000.0,33400.0,800000.0,1662000.0,5000.0,2231000.0,4309000.0,moderate
Utkarsh Bumb,43,957000.0,34400.0,421000.0,2415000.0,394000.0,3058000.0,5569000.0,moderate
Farhan Dhar,43,1388000.0,51600.0,1756000.0,2654000.0,1173000.0,4307000.0,11063000.0,aggressive
Kala Ranganathan,25,539000.0,20400.0,491000.0,799000.0,485000.0,1328000.0,2735000.0,moderate
Nilima Chawla,29,671000.0,45700.0,871000.0,658000.0,189000.0,1723000.0,5109000.0,moderate
William Toor,25,403000.0,12000.0,49000.0,405000.0,119000.0,867000.0,771000.0,moderate
Dayita Magar,47,779000.0,40300.0,667000.0,761000.0,635000.0,1082000.0,3537000.0,conservative
Teerth Chacko,34,701000.0,31500.0,227000.0,1814000.0,513000.0,1272000.0,7590000.0,conservative
Nihal Aurora,24,394000.0,22300.0,30000.0,805000.0,235000.0,1730000.0,1958000.0,moderate
Jai Mangal,29,283000.0,10900.0,297000.0,345000.0,186000.0,542000.0,2185000.0,moderate
Ekaraj Palla,59,1692000.0,117100.0,1924000.0,5043000.0,1014000.0,6437000.0,15684000.0,moderate
Jagat Prasad,31,595000.0,25600.0,665000.0,317000.0,291000.0,1822000.0,3058000.0,conservative
Eta Sur,48,769000.0,52100.0,849000.0,177000.0,727000.0,861000.0,2970000.0,moderate
Avi Som,39,797000.0,42800.0,964000.0,880000.0,850000.0,613000.0,5172000.0,conservative
Pavani Pall,28,457000.0,21200.0,334000.0,1346000.0,351000.0,281000.0,3140000.0,conservative
Arin Gola,33,1346000.0,80400.0,746000.0,97000.0,436000.0,3334000.0,1372000.0,conservative
Viraj Kar,22,324000.0,16900.0,378000.0,79000.0,379000.0,330000.0,838000.0,moderate
Jagdish Warrior,50,1839000.0,64300.0,1869000.0,1884000.0,195000.0,2387000.0,12710000.0,conservative
Yauvani Agate,34,691000.0,40400.0,235000.0,2047000.0,789000.0,2894000.0,9116000.0,aggressive
Anjali Mitra,40,483000.0,25700.0,329000.0,498000.0,322000.0,1180000.0,1777000.0,conservative
Darika Chahal,27,601000.0,31700.0,189000.0,1223000.0,512000.0,1000000.0,3052000.0,aggressive
Charvi Shetty,53,1100000.0,65900.0,1297000.0,2851000.0,559000.0,1020000.0,10206000.0,conservative
Arjun Ratti,30,516000.0,29100.0,211000.0,1038000.0,221000.0,1128000.0,2999000.0,aggressive
Ekaraj Handa,43,716000.0,31800.0,682000.0,193000.0,192000.0,943000.0,2708000.0,conservative
Warinder Bhatia,55,1493000.0,63400.0,1667000.0,665000.0,201000.0,292000.0,6107000.0,conservative
Ishani Sandal,49,1808000.0,71600.0,2690000.0,1404000.0,679000.0,7841000.0,12538000.0,conservative
Pooja Mahal,44,1483000.0,78800.0,1006000.0,3541000.0,453000.0,4216000.0,7927000.0,moderate
Vincent Brar,55,2535000.0,105600.0,3334000.0,6098000.0,1624000.0,10529000.0,31640000.0,moderate
Peter Ahluwalia,28,934000.0,31900.0,946000.0,477000.0,961000.0,3460000.0,4877000.0,aggressive
Anthony Dutt,58,762000.0,47100.0,47000.0,867000.0,76000.0,56000.0,3542000.0,moderate
Darpan Krish,43,682000.0,25800.0,421000.0,286000.0,611000.0,2228000.0,2218000.0,conservative
Dalbir Bhalla,37,438000.0,15800.0,272000.0,622000.0,141000.0,307000.0,2628000.0,conservative
Lohit De,31,767000.0,49500.0,171000.0,838000.0,590000.0,280000.0,2980000.0,aggressive
Kalpit Comar,50,1004000.0,58700.0,687000.0,2988000.0,756000.0,147000.0,6355000.0,conservative
Chaman Hora,59,1344000.0,82100.0,294000.0,1567000.0,1189000.0,5676000.0,4325000.0,moderate
Jyoti Char,48,1122000.0,49100.0,1415000.0,168000.0,21000.0,3201000.0,5899000.0,conservative
Amol Muni,23,383000.0,21000.0,220000.0,598000.0,1000.0,1480000.0,3035000.0,moderate
Peter Bhalla,39,532000.0,36200.0,168000.0,1448000.0,108000.0,1698000.0,6280000.0,conservative
Harish Yadav,49,801000.0,32800.0,739000.0,888000.0,942000.0,555000.0,5171000.0,moderate
Robert Walla,37,825000.0,26400.0,1067000.0,2026000.0,338000.0,2508000.0,6366000.0,conservative
Atharv Goswami,51,2001000.0,72600.0,2813000.0,2502000.0,1501000.0,1120000.0,19012000.0,aggressive
Nakul Soman,48,1199000.0,79800.0,1615000.0,2044000.0,443000.0,315000.0,10783000.0,moderate
Nihal Bali,24,280000.0,11500.0,372000.0,422000.0,164000.0,476000.0,1382000.0,conservative
Ikshita Bhardwaj,43,488000.0,24200.0,271000.0,1280000.0,256000.0,244000.0,2554000.0,conservative
Divya Kuruvilla,28,712000.0,36600.0,557000.0,1213000.0,161000.0,2512000.0,5414000.0,conservative
Ayaan Bose,40,719000.0,49700.0,423000.0,818000.0,309000.0,2177000.0,3905000.0,moderate
Ladli Sarin,36,529000.0,22100.0,734000.0,1217000.0,121000.0,1806000.0,4433000.0,aggressive
Rohan Chand,52,741000.0,37700.0,137000.0,112000.0,249000.0,3362000.0,956000.0,moderate
Jack Yohannan,54,858000.0,59300.0,733000.0,701000.0,430000.0,1558000.0,2784000.0,moderate
Hemani Narasimhan,39,639000.0,24000.0,261000.0,549000.0,610000.0,1785000.0,1528000.0,aggressive
Damyanti Batta,42,920000.0,49800.0,1180000.0,1570000.0,217000.0,1721000.0,6665000.0,moderate
Bimala Sandhu,45,724000.0,23000.0,392000.0,1812000.0,170000.0,508000.0,6052000.0,conservative
Simon Kalla,46,1217000.0,48800.0,1585000.0,2022000.0,361000.0,5120000.0,9612000.0,conservative
Triveni Ahluwalia,46,1046000.0,33500.0,1460000.0,1438000.0,991000.0,2994000.0,9358000.0,aggressive
Ekapad Dada,51,2862000.0,122800.0,857000.0,561000.0,849000.0,8920000.0,2832000.0,moderate
Chandresh Madan,59,878000.0,33200.0,1004000.0,2555000.0,863000.0,1133000.0,9957000.0,moderate
Bahadurjit Balasubramanian,53,1466000.0,91500.0,817000.0,1300000.0,568000.0,6070000.0,5834000.0,moderate
Bhavya Bora,27,505000.0,24500.0,321000.0,196000.0,184000.0,1286000.0,1945000.0,conservative
Arin Sami,40,648000.0,29800.0,290000.0,1619000.0,294000.0,225000.0,6706000.0,conservative
Tarak Tandon,39,925000.0,53700.0,873000.0,2471000.0,497000.0,1483000.0,12369000.0,conservative
Janaki Borra,41,1263000.0,86700.0,692000.0,1131000.0,636000.0,2869000.0,6724000.0,conservative
Chanchal Sanghvi,42,1034000.0,43100.0,1162000.0,1702000.0,489000.0,1727000.0,5016000.0,moderate
Manthan Vig,49,2021000.0,64600.0,2382000.0,4750000.0,2420000.0,1158000.0,19691000.0,moderate
Charita Chauhan,37,385000.0,13000.0,240000.0,25000.0,320000.0,625000.0,974000.0,moderate
Benjamin Deo,32,484000.0,31400.0,28000.0,1433000.0,512000.0,7000.0,5205000.0,aggressive
Hema Shankar,39,1500000.0,96600.0,219000.0,1458000.0,1609000.0,1588000.0,6354000.0,aggressive
Zashil Prashad,54,1954000.0,95700.0,873000.0,2812000.0,1001000.0,6241000.0,5918000.0,aggressive
Zansi Sule,33,828000.0,29200.0,1187000.0,126000.0,770000.0,2235000.0,3348000.0,moderate
Qadim Saraf,22,462000.0,23600.0,287000.0,65000.0,261000.0,867000.0,630000.0,moderate
Manya Kar,59,816000.0,46500.0,921000.0,273000.0,582000.0,3916000.0,2157000.0,moderate
Varenya Prashad,29,720000.0,31000.0,1013000.0,694000.0,635000.0,165000.0,4944000.0,conservative
Dipta Oommen,44,1553000.0,50600.0,847000.0,4293000.0,1084000.0,4971000.0,20377000.0,aggressive
Tripti Bansal,52,1072000.0,45600.0,926000.0,1658000.0,653000.0,3330000.0,8760000.0,conservative
Onkar Sarna,32,1631000.0,94500.0,2097000.0,1594000.0,23000.0,4247000.0,10497000.0,conservative
Turvi Sarin,34,771000.0,53900.0,726000.0,1043000.0,897000.0,1017000.0,6351000.0,conservative
Yochana Mukhopadhyay,32,302000.0,11200.0,64000.0,240000.0,14000.0,761000.0,936000.0,conservative
Rohan Bedi,27,543000.0,36500.0,633000.0,1017000.0,78000.0,1277000.0,2827000.0,aggressive
Victor Pingle,27,369000.0,17800.0,502000.0,561000.0,19000.0,269000.0,3260000.0,aggressive
Bakhshi Ravel,29,819000.0,46500.0,954000.0,930000.0,615000.0,969000.0,3191000.0,conservative
Ryan Kala,39,1084000.0,70600.0,1237000.0,2231000.0,394000.0,2370000.0,8434000.0,aggressive
Quincy Kadakia,42,811000.0,42500.0,929000.0,953000.0,870000.0,1509000.0,4552000.0,moderate
Krishna Sharma,22,508000.0,16100.0,477000.0,1229000.0,361000.0,330000.0,6765000.0,conservative
Radhika Ram,54,1973000.0,79400.0,808000.0,3542000.0,1850000.0,2352000.0,7911000.0,conservative
Bina Zacharia,47,879000.0,55000.0,1205000.0,533000.0,153000.0,2601000.0,6289000.0,moderate
Zashil Venkatesh,24,351000.0,18300.0,83000.0,172000.0,173000.0,1235000.0,576000.0,conservative
Nimrat Kulkarni,54,1702000.0,73000.0,2127000.0,1307000.0,1275000.0,6395000.0,9276000.0,moderate
Anjali Raja,23,295000.0,15800.0,168000.0,813000.0,66000.0,796000.0,3647000.0,conservative
Manthan Munshi,43,921000.0,37200.0,946000.0,2275000.0,422000.0,253000.0,8217000.0,aggressive
